Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg05012661,0.010844339,4.019838461,0.022639358,4,6891264,,IGR,opensea,IGR-opensea
cg09405169,-0.006567254,-4.019591738,0.022646929,3,12329745,PPARG,TSS1500,island,TSS1500-island
cg01500140,-0.032458688,-4.019443075,0.022646929,19,51890586,LIM2,Body,opensea,Body-opensea
cg11082847,-0.000298169,-4.019354704,0.022646929,7,4056929,SDK1,Body,opensea,Body-opensea
cg11083807,-0.012787851,-4.018755995,0.022685424,8,136246220,LOC286094,TSS200,opensea,TSS200-opensea
cg19512521,-0.009968992,-4.018570837,0.022689933,14,23821902,SLC22A17,5'UTR,island,5'UTR-island
cg27518898,0.048692805,4.017629756,0.022756737,21,34638397,IL10RB,TSS1500,shore,TSS1500-shore
cg02388999,-0.011566149,-4.017423086,0.022763043,6,131384671,EPB41L2,TSS1500,shore,TSS1500-shore
cg22938135,-0.003532292,-4.016200558,0.022828785,5,175841493,CLTB,Body,shore,Body-shore
cg10248785,0.005874871,4.016151861,0.022828785,3,18449805,SATB1,Body,opensea,Body-opensea
cg01064307,-0.003200954,-4.016080089,0.022828785,1,207495038,CD55,1stExon,island,1stExon-island
cg06572911,-0.006360603,-4.015993103,0.022828785,16,89186314,ACSF3,Body,island,Body-island
cg25861699,0.021642347,4.015923253,0.022828785,6,10882050,GCM2,1stExon,island,1stExon-island
cg18022570,-0.004440866,-4.015791513,0.022828785,8,27950479,ELP3,TSS200,island,TSS200-island
cg21326881,-0.002960869,-4.015717369,0.022828785,1,21114120,HP1BP3,TSS1500,island,TSS1500-island
cg03322752,-0.023532496,-4.015110711,0.022868276,7,54824520,SEC61G,Body,shelf,Body-shelf
cg04526987,-0.002000741,-4.014966704,0.022869457,8,131370329,ASAP1,Body,island,Body-island
cg10902396,0.032769848,4.014328739,0.022894836,7,29283532,CHN2,Body,opensea,Body-opensea
cg01236384,0.000737181,-4.014252946,0.022894836,11,1247831,MUC5B,Body,island,Body-island
cg10857427,0.021549128,4.014077677,0.022894836,12,15091492,ERP27,TSS200,opensea,TSS200-opensea
cg12181029,-0.003148735,-4.01391962,0.022894836,5,36152177,LMBRD2,TSS200,island,TSS200-island
cg06803257,-0.006281337,-4.01389412,0.022894836,16,67999044,SLC12A4,Body,shelf,Body-shelf
cg05879638,-0.023827118,-4.01388336,0.022894836,8,139614020,COL22A1,Body,opensea,Body-opensea
cg00277936,-0.004265416,-4.013671053,0.022901719,5,66323234,MAST4,Body,opensea,Body-opensea
cg19771773,-0.004480986,-4.013432209,0.022905433,19,48707517,,IGR,shore,IGR-shore
cg16977711,-0.003257289,-4.013367782,0.022905433,19,56598916,ZNF787,3'UTR,island,3'UTR-island
cg01988550,-0.002115816,-4.01279289,0.022934078,7,28966659,,IGR,opensea,IGR-opensea
cg27179474,0.006210836,4.012416387,0.022934078,12,130501688,,IGR,opensea,IGR-opensea
cg06218726,0.010198336,4.012403226,0.022934078,14,104583740,MIR203,TSS200,island,TSS200-island
cg00779924,0.015987829,4.012025548,0.022934078,10,8094641,FLJ45983,Body,island,Body-island
cg15809858,-0.018641265,-4.012021175,0.022934078,5,149111017,PPARGC1B,Body,island,Body-island
cg13601977,-0.017044442,-4.012012618,0.022934078,9,96593476,,IGR,opensea,IGR-opensea
cg18843836,0.011810321,4.012001057,0.022934078,11,47261418,ACP2,3'UTR,opensea,3'UTR-opensea
cg17407629,0.018274452,4.011882151,0.022934078,5,102200701,PAM,TSS1500,shore,TSS1500-shore
cg13471791,0.01389434,4.011841947,0.022934078,9,134353399,BAT2L1,Body,shore,Body-shore
cg18809289,0.026063026,4.011733593,0.022934078,10,45869816,ALOX5,1stExon,island,1stExon-island
cg27175380,0.023626881,4.011272823,0.022945834,1,35446563,,IGR,shelf,IGR-shelf
cg09308608,-0.00727668,-4.011259125,0.022945834,16,8962727,CARHSP1,5'UTR,island,5'UTR-island
cg23474890,-0.023863624,-4.011206465,0.022945834,12,122467179,BCL7A,Body,opensea,Body-opensea
cg17051178,0.054599938,4.010590174,0.022979186,15,41963816,MGA,Body,opensea,Body-opensea
cg11600697,-0.006694749,-4.010548629,0.022979186,3,37034814,EPM2AIP1,TSS200,island,TSS200-island
cg25995980,0.025434656,4.010382016,0.022982372,10,46993515,GPRIN2,TSS200,shore,TSS200-shore
cg24412006,-0.001787419,-4.010232656,0.022984127,12,109728152,FOXN4,Body,shore,Body-shore
cg19092096,0.01209121,4.01003544,0.022989871,1,110612474,ALX3,Body,island,Body-island
cg08097359,0.033622438,4.009630988,0.023012885,19,50064054,NOSIP,5'UTR,shelf,5'UTR-shelf
cg21440164,-0.001675625,-4.009500343,0.023013096,3,184789939,,IGR,opensea,IGR-opensea
cg00997378,0.018133196,4.009093779,0.023033117,5,1444260,SLC6A3,5'UTR,island,5'UTR-island
cg25887394,-0.008998975,-4.008895884,0.023033117,15,40781960,,IGR,opensea,IGR-opensea
cg09859764,-0.002233041,-4.008766044,0.023033117,16,1536238,C16orf38,Body,island,Body-island
cg22251172,-0.008648728,-4.0087425,0.023033117,13,113862957,PCID2,5'UTR,island,5'UTR-island
cg07635854,0.006324573,4.00862046,0.023033117,19,11374482,DOCK6,TSS1500,shore,TSS1500-shore
cg15045356,-0.005484062,-4.007978125,0.023055136,11,11969590,USP47,Body,opensea,Body-opensea
cg04244535,-0.002671537,-4.007892216,0.023055136,14,23236155,OXA1L,Body,island,Body-island
cg13995006,-0.025214598,-4.007886197,0.023055136,8,118532813,MED30,TSS200,shore,TSS200-shore
cg06547017,-0.003648371,-4.007845776,0.023055136,7,105514694,ATXN7L1,Body,shelf,Body-shelf
cg09787128,-0.000700342,-4.007668689,0.02305927,6,34234305,,IGR,shelf,IGR-shelf
cg04234758,-0.001393685,-4.007364074,0.02307406,8,49702304,,IGR,opensea,IGR-opensea
cg25034557,-0.003452452,-4.00717534,0.023079179,11,65838645,PACS1,Body,island,Body-island
cg20490751,-0.007481296,-4.006965767,0.023086046,11,4841204,OR51F2,TSS1500,opensea,TSS1500-opensea
cg18935353,0.011663527,4.006787854,0.023090273,11,66085250,CD248,TSS1500,shore,TSS1500-shore
cg11033271,-0.01160688,-4.006424219,0.02310572,7,21984339,CDCA7L,Body,shore,Body-shore
cg21692182,0.000420794,-4.006348579,0.02310572,1,94483746,ABCA4,Body,opensea,Body-opensea
cg01460436,0.026602685,4.005578058,0.023139822,20,44687454,SLC12A5,3'UTR,island,3'UTR-island
cg10062290,-0.015075213,-4.005540782,0.023139822,1,45240985,SNORD55,TSS1500,shore,TSS1500-shore
cg22277271,-0.010228822,-4.005490732,0.023139822,12,132313480,MMP17,Body,island,Body-island
cg02211449,0.034944878,4.005432708,0.023139822,10,110671609,,IGR,shore,IGR-shore
cg25792521,-0.020402915,-4.00519253,0.023149305,11,67275614,CDK2AP2,1stExon,island,1stExon-island
cg22046201,0.041009408,4.00485396,0.023156762,1,64212080,,IGR,opensea,IGR-opensea
cg06556702,0.018460058,4.004734484,0.023156762,12,58004448,GEFT,Body,shore,Body-shore
cg22685975,-0.006780859,-4.004722981,0.023156762,20,51589889,TSHZ2,Body,island,Body-island
cg18963509,0.044627335,4.004584977,0.023157706,17,40936150,WNK4,Body,island,Body-island
cg21788624,-0.009622423,-4.004136352,0.023184697,2,20251350,LAPTM4A,5'UTR,island,5'UTR-island
cg07714600,-0.006454109,-4.003338922,0.023241034,19,18699631,C19orf60,1stExon,island,1stExon-island
cg20351608,-0.006846811,-4.003048754,0.023254791,2,32581948,BIRC6,TSS200,island,TSS200-island
cg23864120,-0.001481824,-4.002816571,0.02326368,19,5239051,PTPRS,Body,island,Body-island
cg03188495,0.021710973,4.002335704,0.023286757,19,3136515,GNA15,1stExon,opensea,1stExon-opensea
cg07991100,-0.017629715,-4.002289557,0.023286757,4,36283184,DTHD1,TSS200,opensea,TSS200-opensea
cg03747177,-0.010021302,-4.002124272,0.023290034,16,23568683,EARS2,1stExon,island,1stExon-island
cg05970846,-0.015829836,-4.001944735,0.023294517,16,28857979,TUFM,TSS1500,island,TSS1500-island
cg09229668,0.007602428,4.001339219,0.02333493,10,73565440,CDH23,Body,shore,Body-shore
cg19699317,0.005064922,4.001098811,0.023344568,10,130621726,,IGR,opensea,IGR-opensea
cg04550823,0.020904449,4.000767315,0.023346481,1,87617916,LOC339524,Body,island,Body-island
cg02878439,0.028783712,4.000655136,0.023346481,16,87498480,ZCCHC14,Body,opensea,Body-opensea
cg12011343,-0.052393275,-4.000587385,0.023346481,6,20320423,,IGR,opensea,IGR-opensea
cg16792842,0.002353919,4.000462729,0.023346481,8,25899459,EBF2,Body,island,Body-island
cg17542333,0.001093489,4.000307784,0.023346481,11,10673844,MRVI1,5'UTR,opensea,5'UTR-opensea
cg22013019,-0.015807171,-4.000148026,0.023346481,6,1558789,,IGR,shelf,IGR-shelf
cg25319791,0.008334022,4.000087638,0.023346481,1,165345657,,IGR,opensea,IGR-opensea
cg22659350,-0.009751883,-4.000068305,0.023346481,4,95960149,BMPR1B,5'UTR,opensea,5'UTR-opensea
cg21913888,-0.014629691,-3.999779868,0.02336022,19,50084626,PRRG2,1stExon,shore,1stExon-shore
cg11633461,0.034534058,3.999168572,0.023391219,10,73534338,C10orf54,TSS1500,shore,TSS1500-shore
cg27435646,0.01122469,3.999119314,0.023391219,7,94285712,PEG10,5'UTR,island,5'UTR-island
cg13157596,-0.006448227,-3.999036198,0.023391219,10,105315008,NEURL,Body,island,Body-island
cg09706573,0.00364802,3.998471791,0.02341182,6,31936247,SKIV2L,Body,shelf,Body-shelf
cg20232986,0.022855327,3.998420168,0.02341182,6,100915767,,IGR,island,IGR-island
cg18501142,-0.020676345,-3.998416262,0.02341182,11,65266561,MALAT1,Body,shore,Body-shore
cg11878254,0.043419081,3.998127804,0.023425627,12,49731885,C1QL4,TSS1500,shore,TSS1500-shore
cg10096055,-0.006671682,-3.997898795,0.023434409,1,1851165,TMEM52,TSS1500,island,TSS1500-island
cg11138095,0.02956832,3.99713949,0.023488177,13,49794053,MLNR,TSS1500,shore,TSS1500-shore
cg16430963,0.016566309,3.996852964,0.023501874,3,149365146,WWTR1,Body,opensea,Body-opensea
cg19178091,-0.035367365,-3.99634092,0.023534757,17,704245,NXN,Body,opensea,Body-opensea
cg03456755,-0.006079148,-3.995948907,0.023550874,17,75084957,SCARNA16,TSS1500,island,TSS1500-island
cg18653708,0.028202,3.995828638,0.023550874,3,136538990,TMEM22,5'UTR,island,5'UTR-island
cg24997006,-0.002504237,-3.995776266,0.023550874,21,45209138,RRP1,TSS1500,shore,TSS1500-shore
cg09513259,0.020789385,3.995322493,0.023576386,9,136039474,GBGT1,TSS200,island,TSS200-island
cg13941374,-0.002997193,-3.995226753,0.023576386,1,55007725,,IGR,island,IGR-island
cg15224626,-0.012241823,-3.994988974,0.023576596,6,140204424,,IGR,opensea,IGR-opensea
cg26562141,-0.00638809,-3.994935691,0.023576596,10,126805095,CTBP2,5'UTR,opensea,5'UTR-opensea
cg23351724,-0.006547068,-3.994849864,0.023576596,3,151177604,IGSF10,TSS1500,shore,TSS1500-shore
cg13050981,-2.88E-05,3.99325835,0.02370186,17,9479965,WDR16,5'UTR,shore,5'UTR-shore
cg19310307,-0.008152296,-3.992833726,0.023727187,4,174291107,SAP30,TSS1500,shore,TSS1500-shore
cg02312365,-0.014075273,-3.99271336,0.023727187,2,128784989,SAP130,TSS200,island,TSS200-island
cg11518257,-0.005112555,-3.992198825,0.023737376,1,1310775,AURKAIP1,TSS200,island,TSS200-island
cg18811157,-0.015991243,-3.992191248,0.023737376,2,153579142,ARL6IP6,Body,shelf,Body-shelf
cg13449535,-0.023022678,-3.992095838,0.023737376,1,1101348,MIR200B,TSS1500,shore,TSS1500-shore
cg18448361,-0.002778572,-3.991902302,0.023737376,11,67159493,RAD9A,5'UTR,island,5'UTR-island
cg10908953,0.019745651,3.99189718,0.023737376,11,121322456,SORL1,TSS1500,shore,TSS1500-shore
cg03443887,-0.018467346,-3.991825115,0.023737376,11,126138300,FOXRED1,TSS1500,shore,TSS1500-shore
cg00697970,-4.85E-05,-3.991600388,0.023737376,14,104393559,TDRD9,TSS1500,shore,TSS1500-shore
cg24410255,0.026529393,3.991508642,0.023737376,1,218098593,,IGR,opensea,IGR-opensea
cg03711840,0.008747264,3.991108108,0.023737376,3,126737358,PLXNA1,Body,island,Body-island
cg16701767,0.024640319,3.991087038,0.023737376,1,27026841,ARID1A,Body,shelf,Body-shelf
cg15660965,0.005636077,3.991053705,0.023737376,21,35748455,FAM165B,5'UTR,shore,5'UTR-shore
cg23956036,-0.00838187,-3.99101011,0.023737376,11,16627172,,IGR,island,IGR-island
cg24670219,-0.005920173,-3.990926621,0.023737376,8,312269,,IGR,shore,IGR-shore
cg01981187,-0.00572555,-3.990855286,0.023737376,19,42928195,LIPE,Body,island,Body-island
cg06011073,-0.005050624,-3.990558258,0.023752225,20,56754941,,IGR,island,IGR-island
cg08080735,0.002453259,3.989674802,0.023790106,3,71505823,FOXP1,5'UTR,opensea,5'UTR-opensea
cg00755470,-0.019977619,-3.989578719,0.023790106,17,36609774,,IGR,island,IGR-island
cg26370729,0.020735187,3.989560612,0.023790106,5,76115672,F2RL1,Body,island,Body-island
cg07544875,0.009039336,3.989500284,0.023790106,7,55494489,LANCL2,Body,opensea,Body-opensea
cg15920131,-0.000180338,-3.98949848,0.023790106,12,57601886,LRP1,Body,opensea,Body-opensea
cg18847882,-0.009683988,-3.98799363,0.023909021,10,104594691,CYP17A1,Body,opensea,Body-opensea
cg13324128,0.005192862,3.987826318,0.023912802,20,39656786,TOP1,TSS1500,shore,TSS1500-shore
cg13402942,-0.023675812,-3.987192969,0.023956847,9,138630422,KCNT1,Body,shore,Body-shore
cg26207908,-0.006776961,-3.986976487,0.023964896,5,145582897,RBM27,TSS1500,island,TSS1500-island
cg10514714,-0.003830577,-3.986834625,0.023966496,1,111015299,,IGR,opensea,IGR-opensea
cg18947175,0.08172343,3.98656993,0.023978727,17,77093804,HRNBP3,Body,island,Body-island
cg19476053,0.015304561,3.986374808,0.023979615,2,223167463,CCDC140,5'UTR,island,5'UTR-island
cg15507719,0.009299765,3.986313227,0.023979615,18,34837160,BRUNOL4,Body,shelf,Body-shelf
cg04299400,0.005971653,3.984925875,0.024088841,1,240279726,FMN2,Body,opensea,Body-opensea
cg24856234,-0.002553713,-3.984807319,0.024088841,11,64948848,CAPN1,TSS1500,island,TSS1500-island
cg24597512,-0.0333573,-3.984472006,0.024107292,15,26874788,GABRB3,Body,shore,Body-shore
cg26725274,-0.005437228,-3.984099965,0.024116273,18,29265487,B4GALT6,TSS1500,island,TSS1500-island
cg19518232,-0.008298635,-3.983899715,0.024116273,4,120222109,C4orf3,Body,shore,Body-shore
cg21830711,-0.003103752,-3.983856321,0.024116273,5,92956550,FAM172A,Body,island,Body-island
cg11022236,-0.003591853,-3.983584767,0.024116273,6,564588,EXOC2,Body,opensea,Body-opensea
cg19632664,0.012014204,3.983522233,0.024116273,12,34447816,,IGR,opensea,IGR-opensea
cg20428989,-0.00797447,-3.983502094,0.024116273,2,216715956,,IGR,opensea,IGR-opensea
cg03465320,-0.033442371,-3.983485987,0.024116273,6,32823078,PSMB9,Body,shore,Body-shore
cg20170809,0.008744215,3.983386056,0.024116273,6,32042947,TNXB,Body,shelf,Body-shelf
cg20330021,-0.007798062,-3.983106358,0.02412994,1,155036303,EFNA4,1stExon,island,1stExon-island
cg08446657,-0.005871416,-3.982594581,0.024156309,19,3626897,C19orf29,TSS200,island,TSS200-island
cg10385692,-0.019799855,-3.982558438,0.024156309,16,1175678,,IGR,shelf,IGR-shelf
cg02940714,0.021734697,3.982371587,0.02416192,6,41438063,,IGR,island,IGR-island
cg08682334,0.014289138,3.982004426,0.024171611,16,737214,WDR24,Body,island,Body-island
cg09063149,0.010909011,3.981924186,0.024171611,1,151882779,THEM4,TSS1500,shore,TSS1500-shore
cg22521333,-0.008261847,-3.981893305,0.024171611,19,4652251,TNFAIP8L1,Body,island,Body-island
cg15411550,-0.011659201,-3.981761475,0.024172446,5,140044696,WDR55,Body,island,Body-island
cg22961457,0.040127775,3.981300621,0.02420198,20,62370310,LIME1,3'UTR,island,3'UTR-island
cg20384990,0.009462717,3.98077635,0.024237092,2,134360386,,IGR,opensea,IGR-opensea
cg18973586,-0.025895641,-3.980623559,0.024239185,4,963968,DGKQ,Body,island,Body-island
cg23301120,0.000660554,-3.980453796,0.024239185,19,1247950,MIDN,TSS1500,shore,TSS1500-shore
cg13728376,-0.001459633,-3.980312275,0.024239185,10,5523245,,IGR,opensea,IGR-opensea
cg15089181,0.017091699,3.980264249,0.024239185,7,1097090,C7orf50,Body,shore,Body-shore
cg03654623,-0.002390721,-3.97986415,0.024263505,19,15488783,AKAP8,Body,shore,Body-shore
cg20584932,-0.005108311,-3.979512545,0.02428201,12,17142030,,IGR,opensea,IGR-opensea
cg10932048,-0.038337652,-3.979408974,0.02428201,1,28879381,TRNAU1AP,TSS200,shore,TSS200-shore
cg04894216,-0.00565515,-3.979234998,0.02428658,7,86377879,GRM3,5'UTR,opensea,5'UTR-opensea
cg19963589,0.028516782,3.978458375,0.024343972,1,54822103,SSBP3,Body,island,Body-island
cg07590721,-0.00826389,-3.978102141,0.024364559,1,159795518,SLAMF8,TSS1500,opensea,TSS1500-opensea
cg13288545,0.09915973,3.977919783,0.024369892,8,145558858,SCRT1,Body,island,Body-island
cg17332603,-0.029926669,-3.977710598,0.024377586,4,7326576,SORCS2,Body,opensea,Body-opensea
cg05264764,-0.01558196,-3.977442165,0.024390494,20,50385285,ATP9A,TSS1500,shore,TSS1500-shore
cg20193363,0.063499328,3.976944869,0.024415058,2,947589,SNTG2,Body,shore,Body-shore
cg16698038,0.057739381,3.976905239,0.024415058,5,5495215,,IGR,island,IGR-island
cg11291745,0.011988511,3.976798503,0.024415058,15,52587354,MYO5C,Body,island,Body-island
cg16240480,0.018623152,3.976480244,0.024422581,1,236557473,EDARADD,TSS1500,shore,TSS1500-shore
cg01177470,0.014858492,3.976308935,0.024422581,6,27870695,,IGR,opensea,IGR-opensea
cg12068346,0.008820222,3.976168113,0.024422581,11,8305041,,IGR,opensea,IGR-opensea
cg27560864,0.020063534,3.97612134,0.024422581,11,118024339,SCN4B,TSS1500,shore,TSS1500-shore
cg00712686,-0.008758452,-3.976106821,0.024422581,17,46102784,,IGR,island,IGR-island
cg10214581,0.057194346,3.975737113,0.024444465,14,94811949,,IGR,opensea,IGR-opensea
cg25222252,-0.022299717,-3.975111682,0.024488919,11,9595204,WEE1,TSS1500,island,TSS1500-island
cg15377988,-0.009761425,-3.974760586,0.024509224,22,37594933,,IGR,island,IGR-island
cg15218775,-0.004876447,-3.974392008,0.024531093,7,27135679,HOXA1,TSS200,island,TSS200-island
cg26263675,0.024015845,3.974183138,0.024538866,17,72743191,RAB37,3'UTR,shore,3'UTR-shore
cg10912292,-0.006573949,-3.973951077,0.024542642,12,24532309,SOX5,5'UTR,opensea,5'UTR-opensea
cg01101459,0.019894503,3.973898752,0.024542642,1,234871477,,IGR,opensea,IGR-opensea
cg04019164,-0.012535708,-3.973108148,0.024594061,22,42685734,,IGR,shore,IGR-shore
cg00446065,-0.003458366,-3.973076103,0.024594061,7,2154175,MAD1L1,Body,shore,Body-shore
cg10517650,0.081288441,3.972750259,0.024612238,3,113235015,CCDC52,TSS1500,shore,TSS1500-shore
cg17949255,-0.01220733,-3.972205423,0.02464986,17,48942907,TOB1,TSS1500,shore,TSS1500-shore
cg05414383,-0.002072229,-3.971892287,0.024654833,8,41909837,MYST3,TSS1500,island,TSS1500-island
cg04618333,0.010875348,3.971725125,0.024654833,17,46800674,C17orf93,Body,island,Body-island
cg19673664,-0.006455768,-3.971716096,0.024654833,6,28806468,,IGR,shore,IGR-shore
cg26928125,-0.009446497,-3.971667371,0.024654833,11,69519362,FGF19,TSS1500,island,TSS1500-island
cg05219593,0.030174626,3.971523638,0.024656906,10,88517216,BMPR1A,5'UTR,island,5'UTR-island
cg15791438,-0.016566032,-3.970628164,0.024725633,22,31893238,SFI1,5'UTR,shore,5'UTR-shore
cg16382047,0.054579176,3.970499379,0.024725633,2,231790037,GPR55,TSS200,opensea,TSS200-opensea
cg25332265,0.006170217,3.970389534,0.024725633,18,77194663,NFATC1,Body,shore,Body-shore
cg06358171,0.100984108,3.970080744,0.024742423,1,54822008,SSBP3,Body,island,Body-island
cg03857047,-0.018086547,-3.969733642,0.024762642,12,104351201,C12orf73,TSS1500,shore,TSS1500-shore
cg06717905,0.041354994,3.969430536,0.02476913,11,115529573,,IGR,shore,IGR-shore
cg04047082,0.010465339,3.969420686,0.02476913,16,56423860,AMFR,Body,opensea,Body-opensea
cg11190248,0.028334704,3.969065781,0.024781744,12,110156389,C12orf34,5'UTR,island,5'UTR-island
cg26706201,-0.007061275,-3.969039256,0.024781744,11,57103334,SSRP1,1stExon,island,1stExon-island
cg27037648,0.017805202,3.968865229,0.02478657,17,73511087,CASKIN2,5'UTR,island,5'UTR-island
cg14110031,0.009876353,3.968510405,0.024800392,5,96372731,,IGR,opensea,IGR-opensea
cg11211384,-0.005807118,-3.968470639,0.024800392,6,142360118,,IGR,opensea,IGR-opensea
cg12585158,0.003189485,3.968277535,0.024806937,3,121265726,POLQ,TSS1500,shore,TSS1500-shore
cg09325164,0.034724102,3.968108047,0.02481138,1,32537942,TMEM39B,TSS1500,shore,TSS1500-shore
cg15688324,0.029709334,3.967766118,0.024824297,4,8102944,ABLIM2,Body,shelf,Body-shelf
cg26055210,-0.00947628,-3.967724107,0.024824297,11,62310752,AHNAK,5'UTR,shelf,5'UTR-shelf
cg08378567,0.007190842,3.96757943,0.024826539,6,136172815,PDE7B,TSS200,opensea,TSS200-opensea
cg11442717,0.006464921,3.967340132,0.02483724,6,170125241,PHF10,TSS1500,opensea,TSS1500-opensea
cg16519487,0.010782558,3.966791777,0.024871258,13,20876063,,IGR,island,IGR-island
cg23659696,-0.017345065,-3.966720762,0.024871258,6,39083005,C6orf64,TSS200,island,TSS200-island
cg14946334,0.006421969,3.965176665,0.024999037,14,91700155,GPR68,3'UTR,island,3'UTR-island
cg02757998,-0.004638217,-3.964865187,0.025015253,12,94546933,PLXNC1,Body,shelf,Body-shelf
cg21102709,-0.010110322,-3.964757682,0.025015253,17,74723400,C17orf95,5'UTR,island,5'UTR-island
cg08641867,-0.007526185,-3.964214508,0.025037209,1,84395855,TTLL7,Body,opensea,Body-opensea
cg14652203,0.012884031,3.963992881,0.025037209,1,174852553,RABGAP1L,Body,opensea,Body-opensea
cg09522825,-0.015719912,-3.963896988,0.025037209,5,170108285,KCNIP1,Body,opensea,Body-opensea
cg08265500,-0.003593786,-3.963884339,0.025037209,8,21999416,REEP4,1stExon,island,1stExon-island
