Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg03735492,-0.097858673,-4.588227163,0.000587121,1,16543759,,IGR,island,IGR-island
cg10835770,-0.19267335,-4.587586017,0.000588702,10,101418499,ENTPD7,TSS1500,shore,TSS1500-shore
cg25025455,-0.039620819,-4.587313629,0.000589273,3,134204912,CEP63,5'UTR,island,5'UTR-island
cg21433558,0.16505867,4.586540859,0.000591223,17,40837037,CNTNAP1,Body,island,Body-island
cg07667295,-0.050474643,-4.586423146,0.00059137,14,64320118,SYNE2,5'UTR,island,5'UTR-island
cg18954700,-0.303354205,-4.585710116,0.000593162,10,124220854,HTRA1,TSS200,island,TSS200-island
cg05093711,-0.185817704,-4.584214194,0.000597134,16,10674008,EMP2,5'UTR,island,5'UTR-island
cg20159415,0.068927641,4.58379021,0.000598135,4,140659150,MAML3,Body,shelf,Body-shelf
cg23060272,-0.198849828,-4.583323731,0.000599257,3,187870863,LPP,TSS1500,shore,TSS1500-shore
cg05664039,-0.3985623,-4.582603517,0.000601092,6,30131755,TRIM15,1stExon,opensea,1stExon-opensea
cg07202610,0.348780164,4.581931628,0.000602796,7,1142643,C7orf50,Body,island,Body-island
cg07586725,-0.12386749,-4.581766023,0.000603081,1,95007356,F3,1stExon,island,1stExon-island
cg03563238,-0.241467454,-4.581419893,0.000603873,19,33554763,RHPN2,Body,shore,Body-shore
cg05592245,-0.351139386,-4.580880779,0.00060521,10,65280473,REEP3,TSS1500,shore,TSS1500-shore
cg01166827,0.210359074,4.580746181,0.000605408,2,101889574,SNORD89,TSS200,opensea,TSS200-opensea
cg00926318,-0.247147485,-4.580425154,0.000606133,20,25177340,ENTPD6,5'UTR,shore,5'UTR-shore
cg16235274,-0.334642833,-4.580072208,0.000606949,18,19928475,,IGR,island,IGR-island
cg09765302,-0.105243865,-4.579037079,0.000609699,1,159916077,IGSF9,TSS1500,shore,TSS1500-shore
cg04759648,-0.196281286,-4.578892586,0.000609927,14,38052740,,IGR,island,IGR-island
cg19460713,-0.112906621,-4.577858454,0.000612688,2,201170819,SPATS2L,TSS200,shore,TSS200-shore
cg03677924,-0.244296312,-4.577098166,0.000614677,12,56849618,MIP,TSS1500,opensea,TSS1500-opensea
cg04086786,-0.091459514,-4.576919367,0.000615005,6,3456440,SLC22A23,1stExon,island,1stExon-island
cg15984596,-0.26941549,-4.575703586,0.00061831,14,104979786,,IGR,opensea,IGR-opensea
cg06307943,0.259588422,4.575369016,0.000619088,17,79059375,BAIAP2,Body,opensea,Body-opensea
cg01411954,-0.026035738,-4.575264504,0.000619205,1,224517830,NVL,1stExon,island,1stExon-island
cg24436446,-0.224850549,-4.575155464,0.000619328,13,96705594,UGGT2,5'UTR,island,5'UTR-island
cg19933135,-0.04102502,-4.575093507,0.000619328,15,86338399,KLHL25,TSS1500,island,TSS1500-island
cg01611134,-0.109166775,-4.574727426,0.000620169,12,48499475,SENP1,5'UTR,island,5'UTR-island
cg24344074,-0.255050886,-4.574673666,0.000620169,1,113218414,MOV10,Body,shore,Body-shore
cg15734911,-0.19970137,-4.573764632,0.000622612,6,84743364,MRAP2,TSS200,island,TSS200-island
cg15463580,-0.308958049,-4.573130811,0.000624264,19,6113945,,IGR,shelf,IGR-shelf
cg27294796,-0.220618294,-4.572800826,0.000625037,15,90456387,C15orf38,TSS200,shore,TSS200-shore
cg22177503,0.18838585,4.571427066,0.000628856,17,15821386,,IGR,shore,IGR-shore
cg10477603,-0.096859416,-4.571289286,0.000629071,10,126849704,CTBP2,TSS200,island,TSS200-island
cg00430036,-0.340375152,-4.57048273,0.000631247,9,99145401,SLC35D2,Body,shore,Body-shore
cg14452140,-0.029980257,-4.570386732,0.000631341,22,30793438,SEC14L2,Body,shore,Body-shore
cg04662939,-0.035063835,-4.569250706,0.000634495,1,204380572,PPP1R15B,5'UTR,island,5'UTR-island
cg04332534,0.344541235,4.568584548,0.000636273,19,37096487,ZNF382,5'UTR,island,5'UTR-island
cg00481457,-0.035897425,-4.568415259,0.000636585,18,21269165,LAMA3,TSS1500,shore,TSS1500-shore
cg03834031,-0.196647178,-4.566626257,0.000641708,22,46465717,,IGR,shore,IGR-shore
cg18238374,-0.091471401,-4.566541366,0.00064177,14,89507124,,IGR,opensea,IGR-opensea
cg07106761,-0.210310956,-4.566168504,0.000642692,12,112205145,ALDH2,Body,shore,Body-shore
cg00221012,-0.31055961,-4.565839877,0.000643483,17,79495664,FSCN2,1stExon,island,1stExon-island
cg09847789,-0.097568466,-4.565755464,0.000643544,1,27286381,C1orf172,5'UTR,island,5'UTR-island
cg25562664,0.378447847,4.565006139,0.000645596,3,119529148,NR1I2,Body,island,Body-island
cg00044505,-0.309024466,-4.564545577,0.000646786,8,48649086,,IGR,shore,IGR-shore
cg16101572,-0.02466366,-4.564254834,0.000647468,14,21566698,ZNF219,5'UTR,island,5'UTR-island
cg12784049,-0.03508592,-4.563682169,0.000649,10,103893589,PPRC1,Body,island,Body-island
cg16924010,0.333096162,4.563109231,0.000650536,3,194018158,,IGR,shelf,IGR-shelf
cg08396677,-0.084698315,-4.562981419,0.000650729,2,136288699,ZRANB3,1stExon,shore,1stExon-shore
cg22734085,-0.23489757,-4.5621556,0.000653035,4,184020261,C4orf38,Body,island,Body-island
cg11353064,-0.052938205,-4.56192263,0.000653548,12,57472281,TMEM194A,Body,island,Body-island
cg14085673,-0.057606673,-4.561176175,0.000655622,10,95256679,CEP55,1stExon,shore,1stExon-shore
cg10584209,-0.127280446,-4.561079164,0.000655723,5,54528200,CCNO,Body,island,Body-island
cg26781726,-0.187501081,-4.560834322,0.000656274,12,122235309,LOC338799,Body,island,Body-island
cg13134475,-0.017209171,-4.560591719,0.000656819,1,31297098,,IGR,opensea,IGR-opensea
cg12890671,0.223394669,4.560261925,0.000657535,8,145118864,,IGR,shelf,IGR-shelf
cg18345369,-0.197936923,-4.560229638,0.000657535,16,2907859,PRSS22,Body,shore,Body-shore
cg21749538,-0.071384567,-4.559548125,0.000659422,20,43588937,TOMM34,1stExon,island,1stExon-island
cg00298796,-0.03669247,-4.559282723,0.00066004,8,107670358,OXR1,1stExon,island,1stExon-island
cg01813033,-0.142391387,-4.558686079,0.000661674,6,132272609,CTGF,TSS200,shore,TSS200-shore
cg08248849,-0.276543052,-4.557875018,0.000663971,14,65172195,PLEKHG3,5'UTR,shore,5'UTR-shore
cg01581757,-0.264116837,-4.55747999,0.000664993,20,2383390,TGM6,Body,shore,Body-shore
cg09767504,-0.020904597,-4.557280737,0.000665411,6,111136483,CDK19,TSS200,island,TSS200-island
cg02156723,-0.360962929,-4.55661219,0.00066728,1,12100631,,IGR,opensea,IGR-opensea
cg09253125,-0.050436191,-4.554234925,0.000674397,12,113658854,IQCD,1stExon,shore,1stExon-shore
cg13320138,-0.287995262,-4.554196504,0.000674397,12,6419575,PLEKHG6,TSS1500,shore,TSS1500-shore
cg20322611,-0.284031426,-4.553730072,0.000675657,16,1660153,IFT140,5'UTR,island,5'UTR-island
cg07333037,-0.025761804,-4.551270084,0.000683201,17,57231856,SKA2,Body,island,Body-island
cg01520867,-0.202840563,-4.551108738,0.000683511,14,104583632,MIR203,TSS200,island,TSS200-island
cg02326806,0.405571351,4.5508429,0.000684151,15,96887461,,IGR,island,IGR-island
cg22778981,-0.192500469,-4.549632078,0.000687796,17,37856133,ERBB2,5'UTR,shore,5'UTR-shore
cg27413118,-0.033507927,-4.549424951,0.000688253,2,238969595,SCLY,TSS200,island,TSS200-island
cg02696798,-0.350905629,-4.548165376,0.00069196,10,107301935,,IGR,opensea,IGR-opensea
cg13937164,0.247759566,4.548137976,0.00069196,18,19780587,GATA6,Body,shore,Body-shore
cg08072465,-0.07207096,-4.547085518,0.000695134,17,72450475,,IGR,island,IGR-island
cg04540976,-0.032910641,-4.546670776,0.000696265,19,45908453,CD3EAP,TSS1500,island,TSS1500-island
cg21680729,0.176233651,4.546172642,0.000697667,17,17426422,PEMT,Body,opensea,Body-opensea
cg18874332,-0.30351853,-4.545829161,0.000698568,12,100867529,NR1H4,TSS200,opensea,TSS200-opensea
cg08552042,-0.11203292,-4.545766957,0.000698568,16,58058836,MMP15,TSS1500,island,TSS1500-island
cg21633208,-0.023952691,-4.545655657,0.000698722,12,111843286,SH2B3,TSS1500,island,TSS1500-island
cg02751453,-0.180110523,-4.545572259,0.000698787,18,77725136,HSBP1L1,Body,shore,Body-shore
cg00645075,-0.134789803,-4.545048652,0.000700276,11,134095386,VPS26B,Body,island,Body-island
cg11378389,0.226819454,4.544508872,0.000701821,1,162043035,NOS1AP,Body,shelf,Body-shelf
cg23267759,-0.313635419,-4.54414163,0.000702808,18,19751335,GATA6,Body,island,Body-island
cg24505687,-0.28400978,-4.543825989,0.000703629,6,33548425,BAK1,TSS1500,opensea,TSS1500-opensea
cg18989081,-0.164918965,-4.543389335,0.000704845,18,9474805,RALBP1,TSS1500,island,TSS1500-island
cg16854052,-0.064504511,-4.542997496,0.000705917,11,14542106,PSMA1,TSS200,island,TSS200-island
cg13485889,-0.037398209,-4.542858388,0.000706164,3,52188943,WDR51A,TSS1500,island,TSS1500-island
cg14838115,-0.320706675,-4.542513324,0.000707085,7,26677439,C7orf71,TSS200,opensea,TSS200-opensea
cg20314438,-0.047224194,-4.54242805,0.000707156,6,126661369,C6orf173,5'UTR,island,5'UTR-island
cg05186375,-0.057058509,-4.542260589,0.000707497,2,101768045,TBC1D8,TSS200,island,TSS200-island
cg15067865,-0.181060213,-4.540866535,0.000711864,10,15412983,FAM171A1,1stExon,island,1stExon-island
cg07588113,-0.114356513,-4.53941066,0.000716461,7,89874465,C7orf63,TSS200,island,TSS200-island
cg13812377,0.022922054,4.539162636,0.000716945,15,42264845,EHD4,TSS200,island,TSS200-island
cg04314555,-0.104364706,-4.539138015,0.000716945,16,84652472,COTL1,TSS1500,shore,TSS1500-shore
cg04106584,-0.034218512,-4.538207815,0.000719823,7,6099037,EIF2AK1,TSS200,shore,TSS200-shore
cg09977718,0.133108357,4.537865058,0.000720753,17,78854273,RPTOR,Body,shelf,Body-shelf
cg02941376,-0.110294947,-4.536728331,0.000724337,17,1613939,TLCD2,TSS1500,island,TSS1500-island
cg14701554,-0.141702631,-4.536273159,0.000725649,11,71751833,NUMA1,5'UTR,opensea,5'UTR-opensea
cg27543334,-0.232203709,-4.535699729,0.000727361,1,31173966,,IGR,opensea,IGR-opensea
cg05020604,0.438390743,4.534864532,0.000729959,19,37096329,ZNF529,TSS200,island,TSS200-island
cg09365847,-0.162583901,-4.534633691,0.000730524,10,33624868,NRP1,TSS1500,island,TSS1500-island
cg06659580,-0.180172495,-4.534268611,0.000731543,4,77227628,STBD1,TSS200,island,TSS200-island
cg00922073,-0.042451021,-4.533991724,0.000732266,13,111364588,ING1,TSS1500,shore,TSS1500-shore
cg13737408,-0.282688487,-4.533421543,0.000733795,14,94393654,FAM181A,Body,opensea,Body-opensea
cg25616514,-0.259310269,-4.533413526,0.000733795,3,11798996,,IGR,opensea,IGR-opensea
cg13488011,-0.358118754,-4.532708528,0.00073597,15,81466841,,IGR,opensea,IGR-opensea
cg27225680,-0.039351975,-4.532646198,0.00073597,17,73760817,GALK1,Body,island,Body-island
cg08988797,-0.301023779,-4.532421969,0.000736518,8,102505513,GRHL2,Body,island,Body-island
cg24657817,0.440844612,4.532046562,0.00073758,4,42153708,BEND4,Body,island,Body-island
cg12033014,-0.151487945,-4.531513325,0.000739182,5,176514432,FGFR4,5'UTR,island,5'UTR-island
cg07699237,0.055442479,4.530698973,0.000741749,10,134489106,INPP5A,Body,opensea,Body-opensea
cg09500815,-0.172191736,-4.530567557,0.000741983,15,96876407,NR2F2,TSS200,island,TSS200-island
cg21269523,-0.020118799,-4.52987299,0.000744148,2,88927294,EIF2AK3,TSS1500,island,TSS1500-island
cg05935283,-0.019583998,-4.529547961,0.000745048,3,190231667,IL1RAP,TSS200,island,TSS200-island
cg17427639,-0.195969407,-4.529411321,0.000745302,1,20803085,,IGR,opensea,IGR-opensea
cg16324876,-0.047716834,-4.528498278,0.00074823,22,36424481,RBM9,5'UTR,island,5'UTR-island
cg20837456,-0.097787355,-4.528229476,0.000748674,12,32553273,,IGR,shore,IGR-shore
cg17228900,0.451016372,4.528209631,0.000748674,6,391764,IRF4,5'UTR,island,5'UTR-island
cg07241909,-0.335342183,-4.528180796,0.000748674,11,17566163,USH1C,TSS1500,shore,TSS1500-shore
cg00362381,0.196193791,4.52783355,0.000749656,16,665320,RAB40C,Body,shore,Body-shore
cg09339527,-0.293810718,-4.527421202,0.000750865,5,178322752,ZFP2,TSS200,island,TSS200-island
cg00370229,0.346175176,4.526611325,0.000753455,6,29521602,,IGR,island,IGR-island
cg22245494,0.183167753,4.525923694,0.000755629,15,99669982,SYNM,Body,opensea,Body-opensea
cg23217005,-0.109773548,-4.524446374,0.000760571,16,56691744,MT1F,TSS200,island,TSS200-island
cg03891318,-0.292567889,-4.523172559,0.000764705,3,139372675,NMNAT3,5'UTR,opensea,5'UTR-opensea
cg20434825,-0.118408495,-4.523138941,0.000764705,21,33783915,C21orf63,TSS1500,island,TSS1500-island
cg01038484,-0.131289531,-4.523081404,0.000764705,8,145910546,,IGR,island,IGR-island
cg15137760,-0.116184162,-4.522044944,0.000768142,8,21988747,HR,TSS200,island,TSS200-island
cg18600510,-0.02429316,-4.521894997,0.000768451,19,48972318,CYTH2,TSS200,island,TSS200-island
cg06780363,-0.064820635,-4.52143161,0.00076987,8,95653368,ESRP1,1stExon,shore,1stExon-shore
cg14947547,-0.147603778,-4.520762644,0.000772022,12,6493495,LTBR,1stExon,island,1stExon-island
cg03456872,-0.105539375,-4.52044922,0.000772914,22,29279967,ZNRF3,5'UTR,island,5'UTR-island
cg15008287,-0.25477637,-4.520019309,0.000774221,11,72492282,STARD10,5'UTR,island,5'UTR-island
cg04223366,-0.083975423,-4.519553299,0.00077566,3,66024364,MAGI1,5'UTR,island,5'UTR-island
cg24603926,0.26539834,4.519094587,0.000777076,12,120151679,MIR1178,TSS200,opensea,TSS200-opensea
cg09744759,-0.173185852,-4.518663203,0.000778395,7,5469255,,IGR,island,IGR-island
cg14383174,-0.322436711,-4.51853833,0.000778618,17,77896174,,IGR,opensea,IGR-opensea
cg14603345,-0.229066774,-4.51829145,0.000779279,20,11871375,BTBD3,TSS200,island,TSS200-island
cg22994272,-0.141356714,-4.517674375,0.00078127,14,104346241,,IGR,opensea,IGR-opensea
cg14517721,-0.179100504,-4.517533173,0.000781552,14,99741343,,IGR,island,IGR-island
cg16223546,-0.386985469,-4.516803306,0.000783955,5,158768976,,IGR,opensea,IGR-opensea
cg00474723,-0.17131603,-4.516621439,0.000784071,11,86383430,ME3,TSS200,island,TSS200-island
cg05907686,-0.057566306,-4.516597823,0.000784071,6,7389956,CAGE1,TSS200,island,TSS200-island
cg21821913,-0.296896644,-4.516583255,0.000784071,2,154336341,RPRM,TSS1500,shore,TSS1500-shore
cg22013795,-0.016684687,-4.516373563,0.000784602,20,30161176,,IGR,shore,IGR-shore
cg03732295,-0.240455604,-4.515736253,0.00078668,8,57906837,IMPAD1,TSS1500,shore,TSS1500-shore
cg26071016,0.398029442,4.515641468,0.000786796,1,111217785,KCNA3,TSS200,island,TSS200-island
cg21152177,-0.362662474,-4.515138917,0.00078839,21,38072150,SIM2,1stExon,island,1stExon-island
cg03944501,0.040898085,4.514871677,0.000789133,15,63115986,TLN2,Body,opensea,Body-opensea
cg22801866,-0.091852122,-4.514534197,0.000789921,7,5459420,TNRC18,Body,island,Body-island
cg00192031,-0.254046963,-4.514529626,0.000789921,7,47620790,,IGR,shore,IGR-shore
cg23251970,-0.138138505,-4.514393198,0.00079019,1,68298816,GNG12,5'UTR,island,5'UTR-island
cg04906879,-0.184450369,-4.514226514,0.000790569,2,171571842,LOC440925,TSS1500,island,TSS1500-island
cg19210276,-0.300845202,-4.514018023,0.0007911,11,57529465,CTNND1,5'UTR,opensea,5'UTR-opensea
cg17619093,-0.018231744,-4.513349552,0.000793308,6,31620354,BAT3,1stExon,island,1stExon-island
cg08243465,-0.37318204,-4.513051423,0.000794168,20,56274036,PMEPA1,5'UTR,opensea,5'UTR-opensea
cg02225720,-0.468068102,-4.512868757,0.000794607,17,3623472,ITGAE,Body,shelf,Body-shelf
cg23676114,-0.031536986,-4.512247958,0.000796466,9,33264786,SUGT1P1,Body,island,Body-island
cg17062938,-0.212891824,-4.512235846,0.000796466,7,154706880,,IGR,shore,IGR-shore
cg22187094,-0.055460962,-4.511400769,0.0007993,15,89878452,POLG,TSS1500,island,TSS1500-island
cg13798575,-0.056092062,-4.510582693,0.000802081,9,95087839,CENPP,1stExon,shore,1stExon-shore
cg22512803,-0.298094969,-4.510442512,0.000802368,22,34383032,,IGR,opensea,IGR-opensea
cg19032951,-0.213398165,-4.509715526,0.000804823,3,185541450,IGF2BP2,Body,island,Body-island
cg13585930,-0.379813077,-4.509642072,0.000804864,10,72027357,NPFFR1,TSS1500,opensea,TSS1500-opensea
cg01986123,-0.174277624,-4.50948343,0.00080522,7,12726364,ARL4A,TSS200,island,TSS200-island
cg06406157,0.174442297,4.508306208,0.000809355,11,60691287,TMEM132A,TSS1500,shore,TSS1500-shore
cg14094027,-0.439166198,-4.506699972,0.000815116,12,120669080,PXN,5'UTR,opensea,5'UTR-opensea
cg07119067,-0.337093582,-4.506531646,0.000815513,11,115487685,,IGR,opensea,IGR-opensea
cg08079596,-0.3380331,-4.506216167,0.000816354,2,85999628,ATOH8,Body,opensea,Body-opensea
cg26372557,0.124615607,4.506182661,0.000816354,19,4818615,TICAM1,5'UTR,opensea,5'UTR-opensea
cg19601674,-0.198033017,-4.505753762,0.000817729,19,461832,SHC2,TSS1500,island,TSS1500-island
cg17178336,-0.213686794,-4.505050205,0.000820141,2,219925246,IHH,TSS200,island,TSS200-island
cg17027046,-0.077068427,-4.504514056,0.000821927,20,3190012,ITPA,TSS200,island,TSS200-island
cg16988008,-0.111165708,-4.504365766,0.000822252,11,108463728,EXPH5,Body,island,Body-island
cg04038680,-0.229038184,-4.502518713,0.000829015,16,13011675,SHISA9,Body,opensea,Body-opensea
cg02611970,-0.174984468,-4.501999466,0.000830756,6,33313337,,IGR,opensea,IGR-opensea
cg26315918,-0.103079415,-4.501762607,0.000831422,3,111793950,TMPRSS7,Body,opensea,Body-opensea
cg16782117,-0.310332941,-4.500832423,0.000834739,17,74656047,,IGR,opensea,IGR-opensea
cg16141752,-0.267833186,-4.499988059,0.00083774,5,133802474,,IGR,shore,IGR-shore
cg22689909,-0.364989595,-4.498811032,0.000842034,5,95159365,GLRX,TSS1500,opensea,TSS1500-opensea
cg00966405,0.160141874,4.498559146,0.000842767,7,5535748,MIR589,TSS1500,shore,TSS1500-shore
cg26796563,-0.038933672,-4.497979835,0.000844768,16,68344861,PRMT7,TSS200,island,TSS200-island
cg22840361,0.336160169,4.497300977,0.00084716,15,96887919,,IGR,island,IGR-island
cg09878888,-0.277412971,-4.497144623,0.000847351,11,57529614,CTNND1,5'UTR,opensea,5'UTR-opensea
cg05559558,-0.097499758,-4.497127576,0.000847351,6,138483092,KIAA1244,1stExon,island,1stExon-island
cg14999716,0.079276862,4.496120029,0.000850938,12,104477949,HCFC2,Body,opensea,Body-opensea
cg26552784,-0.113333107,-4.49608157,0.000850938,18,74203038,,IGR,island,IGR-island
cg17541922,-0.224099246,-4.49515516,0.000854316,11,86511813,PRSS23,5'UTR,island,5'UTR-island
cg18234011,-0.197603826,-4.494975334,0.000854777,3,185543549,IGF2BP2,TSS1500,island,TSS1500-island
cg01821967,-0.14257939,-4.494437235,0.000856643,2,219925939,IHH,TSS1500,island,TSS1500-island
cg20465794,-0.175304885,-4.493639009,0.000859538,11,111169943,C11orf92,5'UTR,island,5'UTR-island
cg01847271,-0.13398343,-4.493178781,0.000861107,9,116111676,BSPRY,TSS200,island,TSS200-island
cg23914146,-0.127200172,-4.491523066,0.000867415,18,30051268,FAM59A,TSS1500,island,TSS1500-island
cg23455897,-0.040206601,-4.491355879,0.000867833,20,16553861,KIF16B,Body,island,Body-island
cg19781053,-0.210827001,-4.491138116,0.000868452,15,30114912,TJP1,TSS1500,island,TSS1500-island
cg17515773,-0.225774481,-4.490785551,0.000869608,5,57755861,PLK2,5'UTR,island,5'UTR-island
cg15442419,-0.121898202,-4.490702678,0.000869691,6,10412797,TFAP2A,Body,island,Body-island
cg06441362,-0.242483245,-4.490455755,0.000870428,10,73136972,,IGR,island,IGR-island
cg24901063,-0.160608228,-4.489759949,0.000872958,19,41732221,AXL,Body,island,Body-island
cg26666029,-0.050337292,-4.489149219,0.000875153,8,145027741,PLEC1,Body,shore,Body-shore
cg00900735,0.201366283,4.487943591,0.0008796,17,73316505,GRB2,Body,opensea,Body-opensea
cg17296551,-0.044072643,-4.487917938,0.0008796,2,200819818,C2orf60,Body,shore,Body-shore
cg24975662,-0.102162226,-4.487163884,0.00088239,17,9548820,USP43,TSS200,island,TSS200-island
cg13505631,-0.341713491,-4.486851842,0.000883401,9,127018840,NEK6,TSS1500,shore,TSS1500-shore
cg23161794,-0.061797816,-4.486497965,0.000884581,6,30068942,,IGR,shore,IGR-shore
cg03651054,-0.405483118,-4.486249389,0.000885337,13,50194643,,IGR,opensea,IGR-opensea
cg23524510,0.059212825,4.485281429,0.000889014,12,117461528,FBXW8,Body,opensea,Body-opensea
cg23349798,0.156937256,4.484475549,0.000892044,6,148841330,SASH1,Body,opensea,Body-opensea
cg22585927,-0.273622808,-4.484167082,0.000893051,3,9958613,IL17RC,TSS200,shore,TSS200-shore
cg24886748,-0.085534515,-4.483880244,0.00089397,5,1111731,SLC12A7,Body,island,Body-island
cg03624316,-0.389141766,-4.483124737,0.00089681,12,53693054,PFDN5,Body,shore,Body-shore
cg01840215,-0.016914492,-4.482719187,0.000898029,1,24306639,SFRS13A,Body,island,Body-island
cg16751781,-0.14629691,-4.482704,0.000898029,15,78858589,CHRNA5,Body,shore,Body-shore
cg04397433,-0.292479367,-4.482416584,0.000898956,2,110873394,MALL,5'UTR,island,5'UTR-island
cg05425754,-0.135586386,-4.481295306,0.000902955,5,54528249,CCNO,Body,island,Body-island
cg19197419,-0.076623919,-4.481270243,0.000902955,20,44441612,UBE2C,1stExon,island,1stExon-island
cg08240778,-0.303765843,-4.481260122,0.000902955,11,1643787,HCCA2,Body,opensea,Body-opensea
cg05562080,-0.053204419,-4.481195204,0.000902968,4,38666448,KLF3,5'UTR,island,5'UTR-island
cg13781197,-0.039112664,-4.481034535,0.000903377,15,85525673,PDE8A,Body,island,Body-island
cg26818489,-0.223657865,-4.48096106,0.000903425,11,119380820,,IGR,opensea,IGR-opensea
